Time (s),Mass (kg),,Pull force (kg)
12.02489114,64.3758,,-0.54835
12.037112,64.001,,-0.17355
12.05000496,63.6677,,0.15975
12.06574607,63.4966,,0.33085
12.07808495,63.4518,,0.37565
12.09037209,63.4576,,0.36985
12.10272098,63.3759,,0.45155
12.11505699,63.2259,,0.60155
12.12732887,63.2043,,0.62315
12.14362502,63.3347,,0.49275
12.155972,63.4382,,0.38925
12.16823912,63.432,,0.39545
12.18069792,63.409,,0.41845
12.19290805,63.4255,,0.40195
12.20519304,63.4408,,0.38665
12.22133493,63.4838,,0.34365
12.23374605,63.578,,0.24945
12.2461319,63.7497,,0.07775
12.258497,63.7442,,0.08325
12.27105713,63.6365,,0.19095
12.28684783,63.4792,,0.34825
12.29922795,63.3593,,0.46815
12.31156397,63.3352,,0.49225
12.32386494,63.4694,,0.35805
12.33609796,63.6484,,0.17905
12.34858108,63.8056,,0.02185
12.36473489,63.9176,,-0.09015
12.37705684,64.032,,-0.20455
12.38934588,64.0535,,-0.22605
12.40176988,64.0528,,-0.22535
12.41403198,64.0007,,-0.17325
12.42679787,63.8216,,0.00585
12.44253612,63.6275,,0.19995
12.45483303,63.4787,,0.34875
12.46721506,63.4067,,0.42075
12.47948694,63.5409,,0.28655
12.49183297,63.8614,,-0.03395
12.50441694,64.6358,,-0.80835
12.52043104,64.8549,,-1.02745
12.5326829,64.9927,,-1.16525
12.54627013,65.0882,,-1.26075
12.55774784,65.0674,,-1.23995
12.56979299,64.9985,,-1.17105
12.58249092,64.8753,,-1.04785
12.59816313,64.6343,,-0.80685
12.61056614,64.3605,,-0.53305
12.62288499,64.169,,-0.34155
12.63518882,64.1418,,-0.31435
12.64752293,64.2943,,-0.46685
12.66376114,64.3727,,-0.54525
12.67604017,64.4238,,-0.59635
12.68842196,64.4667,,-0.63925
12.70086384,64.4886,,-0.66115
12.71289897,64.4982,,-0.67075
12.72556615,64.5245,,-0.69705
12.74176717,64.5093,,-0.68185
12.75386786,64.4345,,-0.60705
12.76641083,64.2898,,-0.46235
12.77852607,64.2169,,-0.38945
12.79096317,64.3066,,-0.47915
12.80334616,64.3812,,-0.55375
12.8195219,64.4983,,-0.67085
12.83181715,64.6662,,-0.83875
12.8440361,64.7048,,-0.87735
12.85651803,64.5589,,-0.73145
12.86880922,64.3025,,-0.47505
12.88090301,64.0327,,-0.20525
12.89720201,63.8199,,0.00755
12.91023612,63.5756,,0.25185
12.921767,63.4612,,0.36625
12.9340961,63.3597,,0.46775
12.94660902,63.3159,,0.51155
12.95934796,63.307,,0.52045
12.97506499,63.3132,,0.51425
12.9872942,63.2575,,0.56995
12.99973178,63.1557,,0.67175
13.0120151,63.1143,,0.71315
13.02458096,63.1513,,0.67615
13.04045987,63.2152,,0.61225
13.05288219,63.1604,,0.66705
13.06517601,62.9794,,0.84805
13.07754421,62.72,,1.10745
13.08975887,62.4055,,1.42195
13.10229588,62.1515,,1.67595
13.11830902,62.0916,,1.73585
13.13066316,62.1829,,1.64455
13.14327788,62.3737,,1.45375
13.15533781,62.6343,,1.19315
13.16757607,62.8885,,0.93895
13.17995906,63.0836,,0.74385
13.19680905,63.1454,,0.68205
13.20901489,63.2565,,0.57095
13.22208095,63.4781,,0.34935
13.23311496,63.7361,,0.09135
13.24548912,64.0635,,-0.23605
13.25778508,64.3644,,-0.53695
13.27447796,64.5075,,-0.68005
13.28629017,64.4376,,-0.61015
13.29864383,64.1324,,-0.30495
13.31114101,63.6378,,0.18965
13.32337713,62.4413,,1.38615
13.33948612,61.9742,,1.85325
13.35184598,61.7919,,2.03555
13.36419702,61.7292,,2.09825
13.37728405,61.5855,,2.24195
13.38889313,61.3895,,2.43795
13.40110517,61.3137,,2.51375
13.41746497,61.5522,,2.27525
13.42967105,62.0841,,1.74335
13.442065,62.7035,,1.12395
13.45429111,63.316,,0.51145
13.46662498,63.3004,,0.52705
13.47908998,63.0664,,0.76105
13.49534512,62.6728,,1.15465
13.50752091,62.2104,,1.61705
13.51986408,61.6739,,2.15355
13.53229403,61.1021,,2.72535
13.54446411,60.5518,,3.27565
13.55676794,60.2825,,3.54495
13.5729599,60.4549,,3.37255
13.58545709,61.4899,,2.33755
13.59761715,61.9456,,1.88185
13.61102414,62.348,,1.47945
13.62225699,62.6785,,1.14895
13.63459706,62.9131,,0.91435
13.650805,62.9677,,0.85975
13.6631279,62.7564,,1.07105
13.67576218,62.3696,,1.45785
13.68779111,61.9281,,1.89935
13.70012307,61.5097,,2.31775
13.71627998,61.2068,,2.62065
13.72863412,60.8706,,2.95685
13.74093294,60.7907,,3.03675
13.75333595,60.7376,,3.08985
13.76571679,60.6137,,3.21375
13.77796388,60.3893,,3.43815
13.79413795,60.158,,3.66945
13.80647016,60.0105,,3.81695
13.81918001,59.9336,,3.89385
13.83101797,59.9547,,3.87275
13.84352922,59.9975,,3.82995
13.85582995,59.8098,,4.01765
13.87215877,59.628,,4.19945
13.88423395,59.416,,4.41145
13.896626,59.225,,4.60245
13.90893793,59.0802,,4.74725
13.92134595,59.0248,,4.80265
13.93364191,59.0145,,4.81295
13.9498179,59.0263,,4.80115
13.96211004,59.0772,,4.75025
13.97449112,59.1479,,4.67955
13.98691297,59.201,,4.62645
13.99931097,59.2617,,4.56575
14.01133609,59.3544,,4.47305
14.02815199,59.422,,4.40545
14.03987384,59.5305,,4.29695
14.05239391,59.7375,,4.08995
14.06458783,59.948,,3.87945
14.07757616,60.0995,,3.72795
14.09310794,60.1325,,3.69495
14.105685,60.0528,,3.77465
14.11788797,59.9172,,3.91025
14.13073707,59.4076,,4.41985
14.14266109,59.255,,4.57245
14.15481114,59.1699,,4.65755
14.17090797,59.1406,,4.68685
14.1833539,59.1168,,4.71065
14.19560218,59.0466,,4.78085
14.20812297,58.9695,,4.85795
14.22024393,58.9038,,4.92365
14.23257589,58.8085,,5.01895
14.24886107,58.7244,,5.10305
14.26131201,58.6839,,5.14355
14.27349806,58.6645,,5.16295
14.28610396,58.6537,,5.17375
14.29823995,58.6545,,5.17295
14.31043291,58.7266,,5.10085
14.32729602,58.82,,5.00745
14.33891487,58.7872,,5.04025
14.35163903,58.5544,,5.27305
14.36357808,58.2504,,5.57705
14.37595296,57.9177,,5.90975
14.38816905,57.4889,,6.33855
14.40443993,57.4071,,6.42035
14.41673589,57.3945,,6.43295
14.42921114,57.344,,6.48345
14.44166994,57.1985,,6.62895
14.4540379,56.919,,6.90845
14.46993494,56.5274,,7.30005
14.48228693,56.1549,,7.67255
14.4952302,55.8432,,7.98425
14.50694203,55.5686,,8.25885
14.51925898,55.3377,,8.48975
14.53164005,54.8519,,8.97555
14.54778409,54.608,,9.21945
14.560323,54.3533,,9.47415
14.57239485,54.0207,,9.80675
14.58487892,53.6038,,10.22365
14.59751701,53.2915,,10.53595
14.60943413,53.0801,,10.74735
14.62679601,52.8715,,10.95595
14.63790798,52.5886,,11.23885
14.65090299,52.2601,,11.56735
14.6628809,51.5336,,12.29385
14.67549682,50.9715,,12.85595
14.68727112,50.3385,,13.48895
14.70586991,49.6228,,14.20465
14.71574998,48.8266,,15.00085
14.728266,48.0737,,15.75375
14.74041319,47.4093,,16.41815
14.75297594,46.8403,,16.98715
14.76505899,46.2625,,17.56495
14.781214,45.5642,,18.26325
14.79358292,44.1908,,19.63665
14.80588508,43.7328,,20.09465
14.81831694,43.2831,,20.54435
14.83061385,42.6754,,21.15205
14.8467381,41.8317,,21.99575
14.85920906,40.9142,,22.91325
14.8713901,40.077,,23.75045
14.88374281,39.3772,,24.45025
14.89602709,38.7987,,25.02875
14.90844679,38.3776,,25.44985
14.92466283,38.0254,,25.80205
14.93690419,37.5129,,26.31455
14.94924212,37.1611,,26.66635
14.96187305,36.7575,,27.06995
14.97394609,36.3549,,27.47255
14.98619103,35.9525,,27.87495
15.00241399,35.601,,28.22645
15.01470304,35.315,,28.51245
15.02705598,35.1449,,28.68255
15.03934097,35.0416,,28.78585
15.05221391,34.9302,,28.89725
15.06399393,34.8208,,29.00665
15.08026695,34.9749,,28.85255
15.09281611,35.2944,,28.53305
15.10494781,35.5941,,28.23335
15.11709404,35.832,,27.99545
15.12954903,36.0336,,27.79385
15.14191985,36.2866,,27.54085
15.15811706,36.6284,,27.19905
15.17047787,37.0091,,26.81835
15.18270087,37.4208,,26.40665
15.19573402,38.3084,,25.51905
15.20742702,38.798,,25.02945
15.22480607,39.2505,,24.57695
15.23589182,39.6528,,24.17465
15.24819398,40.0336,,23.79385
15.26054382,40.4912,,23.33625
15.27287912,40.9526,,22.87485
15.28519392,41.443,,22.38445
15.30142713,41.9211,,21.90635
15.31374788,42.3705,,21.45695
15.32606721,42.7898,,21.03765
15.33834314,43.605,,20.22245
15.35088801,44.0697,,19.75775
15.36299586,44.5889,,19.23855
15.37921596,45.1493,,18.67815
15.39169908,45.742,,18.08545
15.40389109,46.3347,,17.49275
15.41668081,46.9145,,16.91295
15.42955208,47.5433,,16.28415
15.44126511,48.1869,,15.64055
15.45831108,48.8464,,14.98105
15.46940899,50.2226,,13.60485
15.48169804,50.9263,,12.90115
15.49492598,51.5465,,12.28095
15.50633907,52.031,,11.79645
15.51891303,52.3741,,11.45335
15.53520513,52.5768,,11.25065
15.54853106,52.7303,,11.09715
15.55952001,52.9147,,10.91275
15.57181096,53.1907,,10.63675
15.58418608,53.5356,,10.29185
15.60039377,54.5064,,9.32105
15.61277294,55.1295,,8.69795
15.6261909,55.7749,,8.05255
15.63733196,56.3244,,7.50305
15.64980197,56.7435,,7.08395
15.66231704,57.0756,,6.75185
15.67838502,57.4306,,6.39685
15.69049001,57.8134,,6.01405
15.70297217,58.219,,5.60845
15.71518779,58.6399,,5.18755
15.72791004,59.0027,,4.82475
15.73979521,59.46,,4.36745
15.75630403,59.5937,,4.23375
15.76833701,59.7642,,4.06325
15.78073597,60.0403,,3.78715
15.79575276,60.3504,,3.47705
15.80531406,60.6042,,3.22325
15.81764603,60.7922,,3.03525
15.83422089,60.9345,,2.89295
15.84630299,61.0865,,2.74095
15.85855412,61.3062,,2.52125
15.87085891,62.071,,1.75645
15.88305593,62.6599,,1.16755
15.89635301,63.2405,,0.58695
15.91192794,63.5805,,0.24695
15.92404914,63.6473,,0.18015
15.93651605,63.5555,,0.27195
15.94971204,63.529,,0.29845
15.96128297,63.845,,-0.01755
15.97731709,64.5695,,-0.74205
15.98949099,65.686,,-1.85855
16.00213003,68.3024,,-4.47495
16.01412392,69.5396,,-5.71215
16.02820301,70.6583,,-6.83085
16.03880501,71.6842,,-7.85675
16.05499101,72.4828,,-8.65535
16.067415,72.9106,,-9.08315
16.07970595,72.8746,,-9.04715
16.09211302,72.1797,,-8.35225
16.10453796,70.8139,,-6.98645
16.11669493,68.9919,,-5.16445
16.13281512,67.1701,,-3.34265
16.14536595,64.8251,,-0.99765
16.15757298,64.6076,,-0.78015
16.17051411,65.0343,,-1.20685
16.18225813,65.9359,,-2.10845
16.1944921,66.9441,,-3.11665
16.21072412,67.7417,,-3.91425
16.22301292,68.1507,,-4.32325
16.23536897,68.173,,-4.34555
16.24763513,67.8691,,-4.04165
16.26003385,67.3666,,-3.53915
16.27241898,66.367,,-2.53955
16.2885201,66.1023,,-2.27485
16.30085707,66.1121,,-2.28465
16.31312895,66.4206,,-2.59315
16.3255589,66.9006,,-3.07315
16.33780122,67.537,,-3.70955
16.35479689,68.2357,,-4.40825
16.36640501,68.9093,,-5.08185
16.37944198,69.4255,,-5.59805
16.39088798,69.6872,,-5.85975
16.40332294,69.4441,,-5.61665
16.41616297,69.1052,,-5.27775
16.43179679,68.8444,,-5.01695
16.4442699,68.8162,,-4.98875
16.45649981,69.001,,-5.17355
16.46893406,69.3281,,-5.50065
16.48110199,69.6307,,-5.80325
16.49372506,69.7083,,-5.88085
16.50967908,69.516,,-5.68855
16.52199101,69.1548,,-5.32735
16.53439617,68.7422,,-4.91475
16.54667902,68.0975,,-4.27005
16.55951309,67.8373,,-4.00985
16.5712769,67.5512,,-3.72375
16.58744383,67.1909,,-3.36345
16.59981704,66.7038,,-2.87635
16.61215997,66.2183,,-2.39085
16.62476683,65.802,,-1.97455
16.63687015,65.4164,,-1.58895
16.64910412,64.9623,,-1.13485
16.66529989,64.5232,,-0.69575
16.67786694,63.644,,0.18345
16.6899519,63.1902,,0.63725
16.70281196,62.8069,,1.02055
16.71466494,62.4925,,1.33495
16.73086405,62.2633,,1.56415
16.74314404,62.1404,,1.68705
16.755481,62.0704,,1.75705
16.76781702,62.0229,,1.80455
16.780159,61.927,,1.90045
16.79249907,61.769,,2.05845
16.80860996,61.4121,,2.41535
16.8210659,61.2134,,2.61405
16.8332541,61.034,,2.79345
16.84562182,60.8722,,2.95525
16.85827088,60.739,,3.08845
16.87046385,60.7017,,3.12575
16.88656092,60.7646,,3.06285
16.89885616,60.8112,,3.01625
16.9112308,60.8441,,2.98335
16.92436194,60.8375,,2.98995
16.93576312,60.8056,,3.02185
16.94811797,60.7865,,3.04095
16.96436906,60.8444,,2.98305
16.97660208,60.8917,,2.93575
16.98897982,60.7627,,3.06475
17.00239301,60.3828,,3.44465
17.01366496,59.7785,,4.04895
17.02595592,59.0583,,4.76915
17.04218006,58.3584,,5.46905
17.05468106,57.7655,,6.06195
17.06736088,57.2433,,6.58415
17.07949901,56.1753,,7.65215
17.09141016,55.6799,,8.14755
17.10761595,55.238,,8.58945
17.11997795,54.8348,,8.99265
17.13230705,54.4799,,9.34755
17.14553094,54.2407,,9.58675
17.15693998,54.0721,,9.75535
17.16974306,53.7741,,10.05335
17.18545389,53.264,,10.56345
17.1978631,52.5277,,11.29975
17.21079206,50.9712,,12.85625
17.22240806,50.3544,,13.47305
17.23478103,49.8507,,13.97675
17.24718094,49.3489,,14.47855
17.26350617,48.7425,,15.08495
17.27589893,48.0368,,15.79065
17.28811502,47.2371,,16.59035
17.30090475,46.3473,,17.48015
17.31298089,45.4219,,18.40555
17.324893,44.505,,19.32245
17.34107685,43.6506,,20.17685
17.35339904,42.3755,,21.45195
17.36579299,42.0033,,21.82415
17.37833476,41.7852,,22.04225
17.39036798,41.7109,,22.11655
17.40316677,41.6429,,22.18455
17.419204,41.5522,,22.27525
17.43141007,41.448,,22.37945
17.44365621,41.336,,22.49145
17.4562211,41.2002,,22.62725
17.46821809,41.0958,,22.73165
17.48442006,41.0187,,22.80875
17.49695206,40.9703,,22.85715
17.50911188,40.8436,,22.98385
17.5214541,40.7323,,23.09515
17.53366113,40.7298,,23.09765
17.54677391,40.8016,,23.02585
17.56261015,40.933,,22.89445
17.57457399,41.1205,,22.70695
17.58707595,41.4133,,22.41415
17.59923911,41.8144,,22.01305
17.61224389,42.8797,,20.94775
17.62376308,43.4594,,20.36805
17.64006495,44.0371,,19.79035
17.65245891,44.6017,,19.22575
17.66473579,45.1221,,18.70535
17.67715597,45.5803,,18.24715
17.68937802,46.0322,,17.79525
17.7022121,46.4829,,17.34455
17.71786904,46.9587,,16.86875
17.73025608,47.4913,,16.33615
17.742594,48.0807,,15.74675
17.75495315,49.1078,,14.71965
17.76718998,49.5677,,14.25975
17.77995992,49.9835,,13.84395
17.7960999,50.3355,,13.49195
17.80811214,50.6257,,13.20175
17.82065797,50.9132,,12.91425
17.83273196,51.235,,12.59245
17.84581017,51.56,,12.26745
17.86132121,51.8862,,11.94125
17.87355089,52.2692,,11.55825
17.88590002,53.0412,,10.78625
17.89827394,53.4254,,10.40205
17.91077495,53.8175,,10.00995
17.9237051,54.255,,9.57245
17.93908691,54.7206,,9.10685
17.95139909,55.1414,,8.68605
17.96402097,55.4888,,8.33865
17.97645211,55.7956,,8.03185
17.98851013,56.027,,7.80045
18.00083303,56.2363,,7.59115
18.01967192,56.7204,,7.10705
18.03008509,57.055,,6.77245
18.04151106,57.3743,,6.45315
18.05398297,57.5718,,6.25565
18.06622601,57.6913,,6.13615
18.07883406,57.7813,,6.04615
18.09478688,57.8169,,6.01055
18.10721493,57.8651,,5.96235
18.1194768,58.0176,,5.80985
18.13175488,58.3193,,5.50815
18.14400101,58.7629,,5.06455
18.15648198,59.8479,,3.97955
18.17252302,60.2764,,3.55105
18.18492413,60.5347,,3.29275
18.1971879,60.6246,,3.20285
18.20982289,60.6261,,3.20135
18.22193193,60.6038,,3.22365
18.23802996,60.6417,,3.18575
18.25068617,60.7487,,3.07875
18.26274085,60.8931,,2.93435
18.27527595,60.987,,2.84045
18.28741813,61.1159,,2.71155
18.29962111,61.2183,,2.60915
18.31594992,61.3548,,2.47265
18.32833195,61.5468,,2.28065
18.34066391,61.8322,,1.99525
18.353019,62.1813,,1.64615
18.36519694,62.4871,,1.34035
18.37754011,62.7354,,1.09205
18.39394808,62.9596,,0.86785
18.40605402,63.2204,,0.60705
18.41830993,63.4368,,0.39065
18.43131089,64.1113,,-0.28385
18.44331503,64.6117,,-0.78425
18.45535088,65.2659,,-1.43845
18.47153187,66.065,,-2.23755
18.48387909,66.943,,-3.11555
18.49674797,67.8375,,-4.01005
18.50892615,68.6829,,-4.85545
18.52096987,69.4542,,-5.62675
18.53312492,70.16,,-6.33255
18.54951096,70.7202,,-6.89275
18.56176186,71.2801,,-7.45265
18.5740099,71.0499,,-7.22245
18.58635783,70.568,,-6.74055
18.59874392,70.0297,,-6.20225
18.61494112,69.585,,-5.75755
18.62765193,69.2966,,-5.46915
18.63957191,69.2265,,-5.39905
18.65191317,69.3365,,-5.50905
18.66420507,69.4665,,-5.63905
18.67686486,69.4789,,-5.65145
18.69267011,69.1388,,-5.31135
18.70508599,68.7096,,-4.88215
18.71741104,68.1438,,-4.31635
18.73019314,67.581,,-3.75355
18.74200201,67.093,,-3.26555
18.75441408,66.78,,-2.95255
18.77051091,66.6157,,-2.78825
18.7830162,66.6066,,-2.77915
18.79550004,66.7703,,-2.94285
18.80755711,66.9832,,-3.15575
18.81992102,67.2518,,-3.42435
18.83219814,67.641,,-3.81355
18.84839201,67.6037,,-3.77625
18.86115503,67.4681,,-3.64065
18.87306476,67.3161,,-3.48865
18.88531017,67.1638,,-3.33635
18.89769697,67.0474,,-3.21995
18.91021109,66.9684,,-3.14095
18.92644286,66.7723,,-2.94485
18.93856001,66.5095,,-2.68205
18.95093179,66.2894,,-2.46195
18.96394587,66.3048,,-2.47735
18.97541595,66.4498,,-2.62235
18.99167705,66.5087,,-2.68125
19.00399399,66.6189,,-2.79145
19.01630998,66.9444,,-3.11695
19.02888894,67.4773,,-3.64985
19.04097295,68.0379,,-4.21045
19.05331302,68.4563,,-4.62885
19.06949186,68.6575,,-4.83005
19.08189416,68.7205,,-4.89305
19.09458399,68.4793,,-4.65185
19.10658598,68.1854,,-4.35795
19.11894107,67.8993,,-4.07185
19.13114905,67.6006,,-3.77315
19.14739704,67.2564,,-3.42895
19.15972281,66.8622,,-3.03475
19.17201185,66.392,,-2.56455
19.18433404,65.821,,-1.99355
19.19696808,65.2067,,-1.37925
19.20902801,64.6374,,-0.80995
19.22532177,64.1557,,-0.32825
19.23751807,62.8471,,0.98035
19.25009608,61.9968,,1.83065
19.26348519,61.1283,,2.69915
19.27445006,60.328,,3.49945
19.2869339,59.6235,,4.20395
19.30300903,59.0779,,4.74955
19.315341,58.7526,,5.07485
19.32780695,58.5543,,5.27315
19.33997512,58.3747,,5.45275
19.35237002,58.1548,,5.67265
19.36849499,57.8704,,5.95705
19.38096404,57.7311,,6.09635
19.39310884,57.5976,,6.22985
19.4054482,57.3625,,6.46495
19.41780186,57.0761,,6.75135
19.43011022,56.7815,,7.04595
19.44683576,56.486,,7.34145
19.45870781,56.1218,,7.70565
19.47096992,55.7241,,8.10335
19.48331904,55.2913,,8.53615
19.49602795,54.4992,,9.32825
19.50795317,54.2154,,9.61205
19.52438593,54.0401,,9.78735
19.53650904,54.0582,,9.76925
19.54916811,54.1835,,9.64395
19.56111813,54.3595,,9.46795
19.57352805,54.6019,,9.22555
19.58576798,54.9539,,8.87355
19.60203886,55.3734,,8.45405
19.61441994,55.7299,,8.09755
19.62708902,55.9495,,7.87795
19.638942,55.9521,,7.87535
19.65215087,55.7635,,8.06395
19.66408992,55.3749,,8.45255
19.68061304,54.9343,,8.89315
19.69212508,54.5205,,9.30695
19.70454502,54.2156,,9.61185
19.71680403,54.0673,,9.76015
19.72926879,54.0115,,9.81595
19.74540901,53.8588,,9.96865
19.75791407,53.6133,,10.21415
19.76997495,52.8577,,10.96975
19.78244281,52.3684,,11.45905
19.79615808,51.8743,,11.95315
19.80693007,51.4334,,12.39405
19.82395577,50.9985,,12.82895
19.83547521,50.5449,,13.28255
19.84781885,50.091,,13.73645
19.86012292,49.7234,,14.10405
19.87251902,49.3594,,14.46805
19.88474894,48.9934,,14.83405
19.90195298,48.4087,,15.41875
19.91432214,48.2326,,15.59485
19.925596,48.1267,,15.70075
19.93797016,48.1251,,15.70235
19.950248,48.1714,,15.65605
19.96321082,48.2035,,15.62395
19.97883677,48.1254,,15.70205
19.99109912,47.9436,,15.88385
20.00344992,47.7777,,16.04975
20.01614308,47.6463,,16.18115
20.02936316,47.6005,,16.22695
20.04039788,47.915,,15.91245
20.056602,48.1626,,15.66485
20.06895804,48.4081,,15.41935
20.08141994,48.595,,15.23245
20.09362817,48.6995,,15.12795
20.10595918,48.8117,,15.01575
20.12212014,48.9307,,14.89675
20.1344409,49.0267,,14.80075
20.1478498,49.1314,,14.69605
20.1597209,49.3594,,14.46805
20.17143583,49.9651,,13.86235
20.18365097,50.2857,,13.54175
20.20005178,50.634,,13.19345
20.21396399,50.9088,,12.91865
20.2248559,51.1621,,12.66535
20.23710084,51.3428,,12.48465
20.24929905,51.479,,12.34845
20.26159,51.547,,12.28045
20.28179383,51.5737,,12.25375
20.29033422,51.6078,,12.21965
20.30267787,51.9177,,11.90975
20.31487513,52.1644,,11.66305
20.3276782,52.4136,,11.41385
20.33935499,52.5994,,11.22805
20.35566092,52.7707,,11.05675
20.36797404,52.9758,,10.85165
20.38104486,53.1824,,10.64505
20.39295816,53.3959,,10.43155
20.40481305,53.5607,,10.26675
20.41715908,53.6764,,10.15105
20.43341398,53.7825,,10.04495
20.44590306,54.1756,,9.65185
20.45806885,54.4236,,9.40385
20.47040296,54.6692,,9.15825
20.48270106,54.8742,,8.95325
20.49893808,55.0325,,8.79495
20.51126695,55.1898,,8.63765
20.52470708,55.3706,,8.45685
20.53606105,55.606,,8.22145
20.54826403,55.8333,,7.99415
20.56049299,55.9847,,7.84275
20.57674003,56.1985,,7.62895
20.58914399,56.2684,,7.55905
20.601403,56.389,,7.43845
20.61397195,56.5643,,7.26315
20.62606311,56.7887,,7.03875
20.63847399,57.036,,6.79145
20.65500998,57.2917,,6.53575
20.66728997,57.5412,,6.28625
20.67943382,57.754,,6.07345
20.69169188,57.9021,,5.92535
20.70380402,58.4229,,5.40455
20.71624112,58.7487,,5.07875
20.73249102,59.1148,,4.71265
20.74485111,59.5268,,4.30065
20.75705791,59.9838,,3.84365
20.76941609,60.4149,,3.41255
20.78195286,60.7687,,3.05875
20.79401112,61.079,,2.74845
20.8102541,61.3806,,2.44685
20.82262707,61.6982,,2.12925
20.83488297,62.0499,,1.77755
20.84817982,63.1089,,0.71855
20.85955811,63.7128,,0.11465
20.87574005,64.3591,,-0.53165
20.88818502,65.0198,,-1.19235
20.90044403,65.529,,-1.70155
20.91280198,65.8341,,-2.00665
20.92516899,65.9752,,-2.14775
