Time (s),Mass (kg),Average weight,Pull force (kg)
96.41924286,81.1252,,-1.0052
96.43279982,81.2171,,-1.0971
96.44842005,81.1999,,-1.0799
96.46007085,81.1304,,-1.0104
96.47251487,81.0399,,-0.9199
96.4846859,80.9861,,-0.8661
96.497123,80.8247,,-0.7047
96.51322889,80.5933,,-0.4733
96.52570581,80.0775,,0.0425
96.53830385,79.9676,,0.1524
96.55019999,79.9632,,0.1568
96.5624299,80.0263,,0.0937
96.57485795,80.1845,,-0.0645
96.59204507,80.3911,,-0.2711
96.60337591,80.6322,,-0.5122
96.61570597,80.9409,,-0.8209
96.62807083,81.2817,,-1.1617
96.64068699,81.6096,,-1.4896
96.6526618,81.8394,,-1.7194
96.66892195,82.0247,,-1.9047
96.68271208,82.1142,,-1.9942
96.69467211,82.1408,,-2.0208
96.70588684,82.0485,,-1.9285
96.71829081,81.8222,,-1.7022
96.73071504,81.399,,-1.279
96.74671292,80.831,,-0.711
96.75914693,80.331,,-0.211
96.77175188,80.1719,,-0.0519
96.78370404,80.4009,,-0.2809
96.79598594,81.6668,,-1.5468
96.80852985,82.3679,,-2.2479
96.82468081,82.8345,,-2.7145
96.83688378,82.9792,,-2.8592
96.84917402,82.7442,,-2.6242
96.86171007,82.2686,,-2.1486
96.87392187,81.536,,-1.416
96.89015698,80.489,,-0.369
96.90237999,79.1988,,0.9212
96.91468191,77.8695,,2.2505
96.92701411,75.8779,,4.2421
96.93948102,75.3188,,4.8012
96.951653,74.8743,,5.2457
96.96791172,74.4856,,5.6344
96.98046398,74.2152,,5.9048
96.99256277,74.1971,,5.9229
97.00486398,74.3465,,5.7735
97.01707578,74.5857,,5.5343
97.02943587,74.7346,,5.3854
97.04565907,74.7367,,5.3833
97.05802393,74.6268,,5.4932
97.0703969,74.5332,,5.5868
97.08274293,74.6703,,5.4497
97.09506488,74.7588,,5.3612
97.10758901,74.6913,,5.4287
97.12356186,74.4678,,5.6522
97.13586593,74.2403,,5.8797
97.14811587,74.248,,5.872
97.16053081,74.4876,,5.6324
97.17300296,74.7814,,5.3386
97.18516707,75.0615,,5.0585
97.20133281,75.5149,,4.6051
97.21365905,75.6716,,4.4484
97.22597075,75.7005,,4.4195
97.23842883,75.5927,,4.5273
97.25060391,75.4532,,4.6668
97.26683903,75.3828,,4.7372
97.27918983,75.4038,,4.7162
97.29207706,75.5157,,4.6043
97.30390286,75.696,,4.424
97.316154,75.799,,4.321
97.32875371,75.7425,,4.3775
97.34470487,75.6891,,4.4309
97.35703588,75.667,,4.453
97.36973596,75.5839,,4.5361
97.38174987,75.3945,,4.7255
97.39395809,75.0627,,5.0573
97.40636492,74.7587,,5.3613
97.42266202,74.5795,,5.5405
97.43495488,74.4287,,5.6913
97.44727182,74.2711,,5.8489
97.4595809,74.1434,,5.9766
97.47190905,73.9742,,6.1458
97.48412895,73.8335,,6.2865
97.5003581,73.657,,6.463
97.51263881,73.4384,,6.6816
97.52502799,73.2469,,6.8731
97.53745103,73.0657,,7.0543
97.54965806,72.8411,,7.2789
97.56199789,72.5525,,7.5675
97.57825398,72.2023,,7.9177
97.59052682,71.8778,,8.2422
97.6030488,71.533,,8.587
97.615098,71.5268,,8.5932
97.62750196,71.574,,8.546
97.64396095,71.6365,,8.4835
97.65670586,71.5685,,8.5515
97.66847396,71.3039,,8.8161
97.6808598,70.8832,,9.2368
97.69297886,70.3747,,9.7453
97.70551801,69.817,,10.303
97.72178698,69.2476,,10.8724
97.73380709,68.268,,11.852
97.74628973,67.9206,,12.1994
97.75894094,67.6975,,12.4225
97.77102995,67.5513,,12.5687
97.7832408,67.4399,,12.6801
97.79935575,67.2885,,12.8315
97.81181574,67.063,,13.057
97.824121,66.6719,,13.4481
97.83628988,66.1291,,13.9909
97.848634,65.5643,,14.5557
97.86093402,65.0268,,15.0932
97.87725401,64.18,,15.94
97.8901968,63.7868,,16.3332
97.90174198,63.3805,,16.7395
97.91414499,62.936,,17.184
97.92666793,62.4525,,17.6675
97.94336677,61.9991,,18.1209
97.95498586,61.6106,,18.5094
97.96745586,61.3244,,18.7956
97.98014879,61.1397,,18.9803
97.99229002,61.0467,,19.0733
98.00432897,61.4341,,18.6859
98.02185583,61.9425,,18.1775
98.03283596,62.5895,,17.5305
98.04516602,63.3104,,16.8096
98.05756474,64.0009,,16.1191
98.06982493,64.5606,,15.5594
98.08235693,64.9814,,15.1386
98.09839892,65.2725,,14.8475
98.11063194,65.4748,,14.6452
98.12305689,65.582,,14.538
98.13598204,65.2597,,14.8603
98.14844203,64.9015,,15.2185
98.15996313,64.5075,,15.6125
98.17628574,64.1534,,15.9666
98.18852878,63.9234,,16.1966
98.20080996,63.8497,,16.2703
98.21315813,63.8923,,16.2277
98.2254498,64.0396,,16.0804
98.23790693,64.2332,,15.8868
98.25397992,64.4771,,15.6429
98.26630902,64.9809,,15.1391
98.27859879,65.127,,14.993
98.29113007,65.1908,,14.9292
98.30318308,65.2324,,14.8876
98.31956601,65.3114,,14.8086
98.33187795,65.4153,,14.7047
98.34420609,65.5484,,14.5716
98.35645986,65.6197,,14.5003
98.36879587,65.6174,,14.5026
98.38101387,65.6276,,14.4924
98.39828706,65.667,,14.453
98.40972686,66.0105,,14.1095
98.4222331,66.323,,13.797
98.43447089,66.6026,,13.5174
98.44659591,66.7797,,13.3403
98.4589119,66.9071,,13.2129
98.47566986,67.0044,,13.1156
98.48745799,67.1415,,12.9785
98.49978209,67.3577,,12.7623
98.51211286,67.5521,,12.5679
98.52458096,67.7297,,12.3903
98.53672481,68.0672,,12.0528
98.55297399,68.2435,,11.8765
98.56527877,68.4609,,11.6591
98.578022,68.7047,,11.4153
98.58998489,68.9489,,11.1711
98.60222983,69.1927,,10.9273
98.61462688,69.4411,,10.6789
98.63084006,69.7021,,10.4179
98.64319587,69.9542,,10.1658
98.65545487,70.2083,,9.9117
98.66788888,70.8136,,9.3064
98.68080401,71.0907,,9.0293
98.69636607,71.3248,,8.7952
98.70886493,71.4288,,8.6912
98.72092104,71.4787,,8.6413
98.73326516,71.5613,,8.5587
98.74580812,71.6921,,8.4279
98.7579267,71.8514,,8.2686
98.77426791,72.0263,,8.0937
98.78651214,72.157,,7.963
98.79874301,72.2796,,7.8404
98.81106496,72.5479,,7.5721
98.82574892,72.8191,,7.3009
98.83574605,73.1396,,6.9804
98.85196996,73.5293,,6.5907
98.86426783,73.9317,,6.1883
98.8766818,74.2516,,5.8684
98.88905907,74.4607,,5.6593
98.9013381,74.6324,,5.4876
98.91373682,74.8585,,5.2615
98.9298408,75.2191,,4.9009
98.94274497,76.3482,,3.7718
98.95446181,77.0032,,3.1168
98.96670103,77.5846,,2.5354
98.9792068,78.0656,,2.0544
98.99157381,78.3661,,1.7539
99.00761294,78.5186,,1.6014
99.01989484,78.5918,,1.5282
99.03218079,78.6694,,1.4506
99.04466701,78.8935,,1.2265
99.05690598,79.2437,,0.8763
99.07315803,80.3384,,-0.2184
99.08584189,80.9319,,-0.8119
99.09776616,81.4508,,-1.3308
99.11008191,81.8197,,-1.6997
99.12237573,82.0129,,-1.8929
99.13469577,82.0664,,-1.9464
99.15092707,82.0568,,-1.9368
99.1632638,82.0388,,-1.9188
99.17600894,82.0973,,-1.9773
99.18807387,82.1115,,-1.9915
99.20020199,82.0662,,-1.9462
99.21263003,82.3961,,-2.2761
99.22878194,83.0019,,-2.8819
99.24108791,83.8132,,-3.6932
99.25353098,84.5844,,-4.4644
99.26575589,85.0283,,-4.9083
99.27820992,84.9927,,-4.8727
99.29053688,84.4113,,-4.2913
99.30667901,83.3203,,-3.2003
99.31888795,82.0438,,-1.9238
99.3312149,80.9654,,-0.8454
99.34411192,80.1215,,-0.0015
99.35603595,80.1988,,-0.0788
99.36827898,80.3979,,-0.2779
99.38445592,80.6957,,-0.5757
99.39681506,80.9277,,-0.8077
99.40926099,81.0148,,-0.8948
99.42135501,81.0507,,-0.9307
99.43400097,80.9785,,-0.8585
99.44992089,80.8716,,-0.7516
99.46225691,80.7039,,-0.5839
99.47457886,80.3114,,-0.1914
99.48686004,80.1141,,0.0059
99.49920392,79.8925,,0.2275
99.51155806,79.7204,,0.3996
99.5277369,79.5908,,0.5292
99.54018879,79.5292,,0.5908
99.55243993,79.4803,,0.6397
99.56472182,79.4746,,0.6454
99.57709002,79.6594,,0.4606
99.58948088,80.1152,,0.0048
99.60561395,80.7265,,-0.6065
99.61792493,81.6481,,-1.5281
99.63109279,81.7582,,-1.6382
99.64268088,81.6657,,-1.5457
99.65481591,81.5105,,-1.3905
99.66717982,81.2781,,-1.1581
99.68399,80.95,,-0.83
99.69574594,80.5573,,-0.4373
99.70813298,80.1159,,0.0041
99.72078776,79.6534,,0.4666
99.73288703,79.219,,0.901
99.74501801,78.4011,,1.7189
99.76125407,77.9836,,2.1364
99.77369189,77.5592,,2.5608
99.78589797,77.0958,,3.0242
99.79851484,76.6415,,3.4785
99.81070089,76.2822,,3.8378
99.827034,76.032,,4.088
99.83927798,75.6652,,4.4548
99.85143185,75.0462,,5.0738
99.86369777,74.1107,,6.0093
99.87641287,71.8079,,8.3121
99.88834786,70.7015,,9.4185
99.90454483,69.8602,,10.2598
99.91692781,69.3916,,10.7284
99.92938805,69.2504,,10.8696
99.94277906,69.3577,,10.7623
99.95416188,69.6316,,10.4884
99.96616697,69.9701,,10.1499
99.98247075,70.3757,,9.7443
99.99497581,70.822,,9.298
100.0074308,71.2711,,8.8489
100.0194449,71.8849,,8.2351
100.0316949,72.0974,,8.0226
100.043999,72.2069,,7.9131
100.0602849,72.1485,,7.9715
100.072602,71.7855,,8.3345
100.0848739,71.148,,8.972
100.0973098,70.4375,,9.6825
100.1101069,69.8468,,10.2732
100.121933,69.4621,,10.6579
100.1380489,69.2512,,10.8688
100.1503489,68.9136,,11.2064
100.162709,68.7029,,11.4171
100.175106,68.5105,,11.6095
100.1873457,68.366,,11.754
100.2035267,68.2891,,11.8309
100.2158251,68.2039,,11.9161
100.228219,67.9783,,12.1417
100.2407379,67.5501,,12.5699
100.2528241,67.0321,,13.0879
100.2651598,66.4615,,13.6585
100.2822728,65.3094,,14.8106
100.2940731,64.8168,,15.3032
100.3060489,64.3632,,15.7568
100.3185661,63.8683,,16.2517
100.3306959,63.339,,16.781
100.3440828,62.7658,,17.3542
100.359221,62.1551,,17.9649
100.371702,61.5525,,18.5675
100.3838649,61.0072,,19.1128
100.3963449,60.6085,,19.5115
100.4087019,60.4077,,19.7123
100.4208,60.4132,,19.7068
100.4370081,60.5571,,19.5629
100.4493399,60.7689,,19.3511
100.461684,61.0206,,19.0994
100.474016,61.2462,,18.8738
100.486331,61.4263,,18.6937
100.4986229,61.6228,,18.4972
100.5148559,61.8585,,18.2615
100.5273688,62.1109,,18.0091
100.539813,62.4073,,17.7127
100.551867,63.0543,,17.0657
100.5641878,63.3471,,16.7729
100.5803981,63.5836,,16.5364
100.5927029,63.854,,16.266
100.6050038,64.1419,,15.9781
100.6173289,64.361,,15.759
100.6310019,64.4273,,15.6927
100.6420038,64.2439,,15.8761
100.658433,63.8582,,16.2618
100.6705189,63.3099,,16.8101
100.6838861,62.2749,,17.8451
100.6951931,62.0745,,18.0455
100.7075188,62.033,,18.087
100.7198009,62.1054,,18.0146
100.7360439,62.2936,,17.8264
100.7483261,62.5846,,17.5354
100.7606928,62.9576,,17.1624
100.7729731,63.3211,,16.7989
100.7852788,63.5492,,16.5708
100.7976329,63.5374,,16.5826
100.8138528,63.358,,16.762
100.8267109,62.8149,,17.3051
100.8385599,62.6772,,17.4428
100.8507288,62.6952,,17.4248
100.863035,62.8472,,17.2728
100.8757591,63.0725,,17.0475
100.8917251,63.3245,,16.7955
100.9040151,63.5752,,16.5448
100.9162958,63.7479,,16.3721
100.9286609,63.72,,16.4
100.9413769,63.606,,16.514
100.9575911,63.5534,,16.5666
100.969902,63.6803,,16.4397
100.9822609,63.9075,,16.2125
100.9941359,64.2309,,15.8891
101.0065699,64.7345,,15.3855
101.0187919,65.4111,,14.7089
101.0349629,66.1071,,14.0129
101.0472889,66.7789,,13.3411
101.05969,67.4041,,12.7159
101.0719621,67.992,,12.128
101.0842249,69.2646,,10.8554
101.0985889,69.9653,,10.1547
101.1128399,70.7519,,9.3681
101.125186,71.67,,8.45
101.1374891,72.6763,,7.4437
101.1498969,73.6828,,6.4372
101.162107,74.5996,,5.5204
101.1745729,75.3617,,4.7583
101.1906679,75.949,,4.171
101.2029889,76.3749,,3.7451
101.2153249,77.2494,,2.8706
101.2276268,77.7442,,2.3758
101.239948,78.2325,,1.8875
101.2522459,78.5911,,1.5289
101.268512,78.8584,,1.2616
101.2812841,79.1175,,1.0025
101.2931309,79.4931,,0.6269
101.3054588,80.1368,,-0.0168
101.3176579,81.005,,-0.885
101.3339679,81.9578,,-1.8378
101.3462949,82.8462,,-2.7262
101.358707,84.2418,,-4.1218
101.371629,84.4131,,-4.2931
101.3832779,84.0911,,-3.9711
101.3969698,83.318,,-3.198
101.411808,82.3051,,-2.1851
101.4241767,81.2558,,-1.1358
101.4365151,80.3591,,-0.2391
101.4488449,79.7861,,0.3339
101.4611108,79.6657,,0.4543
101.4738028,79.8854,,0.2346
101.4909139,80.7841,,-0.6641
101.5019691,81.1966,,-1.0766
101.514318,81.48,,-1.36
101.5266371,81.623,,-1.503
101.5389049,81.6133,,-1.4933
101.5512481,81.4503,,-1.3303
101.567461,81.255,,-1.135
101.5798419,81.0998,,-0.9798
101.59214,81.0863,,-0.9663
101.60444,81.1439,,-1.0239
101.616781,81.2121,,-1.0921
101.6293828,81.2748,,-1.1548
101.6454258,81.3473,,-1.2273
101.657635,81.388,,-1.268
101.6701939,81.4465,,-1.3265
101.6823637,81.5002,,-1.3802
101.6985431,81.5988,,-1.4788
101.7108579,81.747,,-1.627
101.7252159,81.9,,-1.78
101.7356431,81.8244,,-1.7044
101.7517538,81.6941,,-1.5741
101.764122,81.5016,,-1.3816
101.7764559,81.316,,-1.196
101.7888508,81.1641,,-1.0441
101.801126,81.1455,,-1.0255
101.8173029,81.341,,-1.221
101.8298438,81.7021,,-1.5821
101.84267,82.182,,-2.062
101.8544359,82.8064,,-2.6864
101.8706379,82.7951,,-2.6751
101.8830671,82.5475,,-2.4275
101.8952858,82.1365,,-2.0165
101.9076669,81.6798,,-1.5598
101.9237969,81.2915,,-1.1715
101.9361379,81.0703,,-0.9503
101.948504,80.9125,,-0.7925
101.9608178,80.1937,,-0.0737
101.9775138,79.4725,,0.6475
101.9893789,78.5195,,1.6005
102.0017059,77.4946,,2.6254
102.0139809,76.5652,,3.5548
102.027087,75.9231,,4.1969
102.0426149,75.6435,,4.4765
102.0549569,75.5564,,4.5636
102.0673568,75.6488,,4.4712
102.0797968,75.7694,,4.3506
102.0959318,75.799,,4.321
102.1086099,75.6292,,4.4908
102.1204967,75.319,,4.801
102.1331179,74.916,,5.204
102.1490769,74.6838,,5.4362
102.1614158,74.7055,,5.4145
102.175252,74.9298,,5.1902
102.1872649,75.3811,,4.7389
102.2024989,75.3848,,4.7352
102.214581,75.3659,,4.7541
102.2270079,75.3736,,4.7464
102.239476,75.4037,,4.7163
102.2555449,75.4788,,4.6412
102.2679338,75.5931,,4.5269
102.2808828,75.7287,,4.3913
102.292881,76.0146,,4.1054
102.305141,75.9766,,4.1434
102.3227251,75.8438,,4.2762
102.3337028,75.6406,,4.4794
102.346349,75.3935,,4.7265
102.3591831,75.1475,,4.9725
102.3745158,74.9701,,5.1499
102.387306,74.9451,,5.1749
102.3990021,75.0888,,5.0312
102.4113719,75.1563,,4.9637
102.4277208,74.8899,,5.2301
102.4398999,74.4627,,5.6573
102.4522848,74.0159,,6.1041
102.4646289,73.6793,,6.4407
102.4833121,73.493,,6.627
102.4931929,73.3892,,6.7308
102.5054808,73.3479,,6.7721
102.5193949,73.4075,,6.7125
102.530196,73.513,,6.607
102.5471189,73.5965,,6.5235
102.5598319,73.5925,,6.5275
102.5711169,73.4302,,6.6898
102.5833981,73.0936,,7.0264
102.5996127,72.6618,,7.4582
102.612097,72.2372,,7.8828
102.624341,71.8201,,8.2999
102.6377718,71.014,,9.106
102.652843,70.6409,,9.4791
102.6652219,70.244,,9.876
102.6775978,69.8171,,10.3029
102.690491,69.433,,10.687
102.7060499,69.028,,11.092
102.7184958,68.5908,,11.5292
102.7309799,68.1006,,12.0194
102.7430971,66.9309,,13.1891
102.7554097,66.1606,,13.9594
102.7718599,65.32,,14.8
102.783973,64.4705,,15.6495
102.7963369,63.64,,16.48
102.8090429,62.9338,,17.1862
102.8248508,62.2963,,17.8237
102.8372519,61.6759,,18.4441
102.849839,60.684,,19.436
102.8618679,60.3665,,19.7535
102.8781791,60.2648,,19.8552
102.891459,60.46,,19.66
102.9028101,60.9858,,19.1342
102.9152617,61.9245,,18.1955
102.932739,63.2322,,16.8878
102.9437418,64.702,,15.418
102.9560769,66.1807,,13.9393
102.9683969,68.1143,,12.0057
102.981334,68.3017,,11.8183
102.9985898,68.1165,,12.0035
103.0097089,67.7218,,12.3982
103.021666,67.2621,,12.8579
103.0339618,66.8733,,13.2467
103.0501821,66.6181,,13.5019
103.0628159,66.4853,,13.6347
103.074944,66.3571,,13.7629
103.0874591,66.3126,,13.8074
103.10337,66.2818,,13.8382
103.1157291,66.2908,,13.8292
103.1280789,66.3569,,13.7631
103.1403909,66.4837,,13.6363
103.1566367,66.6995,,13.4205
103.1690419,66.9894,,13.1306
103.1813018,67.3622,,12.7578
103.1937158,67.8355,,12.2845
103.2060049,67.8807,,12.2393
103.2225101,67.8712,,12.2488
103.2353568,67.9543,,12.1657
103.246999,68.153,,11.967
103.25928,68.3879,,11.7321
103.275897,68.5361,,11.5839
103.2877791,68.5993,,11.5207
103.3001249,68.6676,,11.4524
103.3123839,68.8099,,11.3101
103.329433,69.0808,,11.0392
103.341048,69.4644,,10.6556
103.3533199,69.8523,,10.2677
103.3656869,70.1302,,9.9898
103.384378,70.3535,,9.7665
103.3942571,70.517,,9.603
103.4066439,70.7585,,9.3615
103.4190769,70.8962,,9.2238
103.4351339,71.0356,,9.0844
103.4474621,71.2088,,8.9112
103.4598229,71.4005,,8.7195
103.472163,71.6095,,8.5105
103.4850738,71.8647,,8.2553
103.5006998,72.1891,,7.9309
103.5130401,72.5444,,7.5756
103.5253911,73.3347,,6.7853
103.5377319,73.725,,6.395
103.5539129,74.0474,,6.0726
103.5662677,74.2844,,5.8356
103.57865,74.4511,,5.6689
103.5909181,74.6215,,5.4985
103.607161,74.8538,,5.2662
103.6198649,75.161,,4.959
103.6319339,75.7464,,4.3736
103.6441469,75.9254,,4.1946
103.6603818,76.1856,,3.9344
103.6728208,76.508,,3.612
103.6851299,76.8318,,3.2882
103.6974308,77.1448,,2.9752
103.7098589,77.405,,2.715
103.7260699,77.6093,,2.5107
103.738869,77.8632,,2.2568
103.7506709,78.689,,1.431
103.7629979,79.2405,,0.8795
103.7792811,79.7876,,0.3324
103.7915719,80.3023,,-0.1823
103.8038797,80.7905,,-0.6705
103.8162119,81.1875,,-1.0675
103.8325939,81.4463,,-1.3263
103.844759,81.6258,,-1.5058
103.857105,81.7301,,-1.6101
103.8694479,81.705,,-1.585
103.8856597,81.7012,,-1.5812
103.8979709,81.8245,,-1.7045
103.9104629,82.0899,,-1.9699
103.9226909,82.5213,,-2.4013
103.935137,83.09,,-2.97
103.9512339,83.7356,,-3.6156
103.9635909,84.9687,,-4.8487
103.9761598,85.4537,,-5.3337
103.9882832,85.7432,,-5.6232
104.0045309,85.7009,,-5.5809
104.0168188,85.2465,,-5.1265
104.0291698,84.449,,-4.329
104.041477,83.4799,,-3.3599
104.0576968,82.5561,,-2.4361
104.0700929,81.8309,,-1.7109
104.0823858,81.448,,-1.328
104.0948629,81.8045,,-1.6845
104.1109569,82.2637,,-2.1437
104.1236711,82.5466,,-2.4266
104.135639,82.468,,-2.348
104.1479359,82.0561,,-1.9361
104.1603129,81.5781,,-1.4581
104.1765459,81.1776,,-1.0576
104.1888077,80.6327,,-0.5127
104.2011819,80.2937,,-0.1737
104.2135758,79.9557,,0.1643
104.2297688,79.667,,0.453
104.2426789,79.5077,,0.6123
104.2544818,79.4522,,0.6678
104.2667389,79.3661,,0.7539
104.282969,79.2544,,0.8656
104.2953668,79.2104,,0.9096
104.3076978,79.8263,,0.2937
104.3199921,80.6605,,-0.5405
104.3362041,81.7386,,-1.6186
104.3485398,82.7901,,-2.6701
104.360888,83.6257,,-3.5057
104.3732221,84.1006,,-3.9806
104.38557,84.1891,,-4.0691
104.4017849,84.0402,,-3.9202
104.414115,83.2004,,-3.0804
104.4269271,82.5252,,-2.4052
104.438904,81.9623,,-1.8423
104.4550247,81.6396,,-1.5196
104.467345,81.4935,,-1.3735
104.4813061,81.2548,,-1.1348
104.4920859,80.7185,,-0.5985
104.5082858,79.912,,0.208
104.521081,78.9744,,1.1456
104.5328979,77.1601,,2.9599
104.545167,76.2718,,3.8482
104.5618749,75.4478,,4.6722
104.573797,74.6889,,5.4311
104.5861838,73.9846,,6.1354
104.5985539,73.2082,,6.9118
104.6108358,72.4133,,7.7067
104.6270819,71.7254,,8.3946
104.6393819,70.8451,,9.2749
104.651763,70.6432,,9.4768
104.6640701,70.6024,,9.5176
104.680321,70.7369,,9.3831
104.6926358,70.9349,,9.1851
104.704973,71.1742,,8.9458
104.7172489,71.5105,,8.6095
104.7337389,71.796,,8.324
104.7461281,71.7669,,8.3531
104.7582078,71.3552,,8.7648
104.7706089,70.741,,9.379
104.7868028,69.9969,,10.1231
104.799108,69.2024,,10.9176
104.8121259,68.4145,,11.7055
104.8242469,67.641,,12.479
104.8400459,66.9399,,13.1801
104.852314,66.3377,,13.7823
104.8646441,65.3414,,14.7786
104.877142,64.986,,15.134
104.891011,64.7418,,15.3782
104.905556,64.5964,,15.5236
104.9178967,64.5512,,15.5688
104.930253,64.6229,,15.4971
104.9431558,64.6173,,15.5027
104.9587729,64.3563,,15.7637
104.972229,62.59,,17.53
104.9834809,61.1177,,19.0023
104.995841,59.5661,,20.5539
105.0120549,58.2261,,21.8939
105.0244238,57.3125,,22.8075
105.0371928,57.0233,,23.0967
105.0489531,57.3549,,22.7651
105.0652678,58.1542,,21.9658
105.0777299,59.1758,,20.9442
105.0906699,61.1834,,18.9366
105.1023128,61.9892,,18.1308
105.1146319,62.6273,,17.4927
105.131705,63.068,,17.052
105.1439941,63.3856,,16.7344
105.155447,63.6275,,16.4925
105.1678288,63.8422,,16.2778
105.1841011,64.1305,,15.9895
105.1966679,65.1581,,14.9619
105.2087018,65.8294,,14.2906
105.2211418,66.568,,13.552
105.2373071,67.3945,,12.7255
105.2496989,68.2182,,11.9018
105.262491,68.9083,,11.2117
105.2743599,69.3506,,10.7694
105.2905409,69.5134,,10.6066
105.3028929,69.6804,,10.4396
105.3152061,69.9288,,10.1912
105.327569,70.222,,9.898
105.339865,70.5171,,9.6029
105.3560939,70.8604,,9.2596
105.3697379,71.3129,,8.8071
105.3808591,71.9329,,8.1871
105.3933079,72.7636,,7.3564
105.4093769,73.6682,,6.4518
105.422029,74.7776,,5.3424
105.4342971,74.7132,,5.4068
105.4463289,74.296,,5.824
105.463105,73.6647,,6.4553
105.4749639,73.0297,,7.0903
105.4873321,72.4659,,7.6541
105.4996011,71.9341,,8.1859
105.5157821,71.3856,,8.7344
105.5281677,70.0009,,10.1191
105.5405078,69.3025,,10.8175
105.5527852,68.7794,,11.3406
105.5651379,68.4671,,11.6529
105.581337,68.3966,,11.7234
105.5937231,68.4941,,11.6259
105.6059949,68.7081,,11.4119
105.62078,68.9624,,11.1576
105.634594,69.0896,,11.0304
105.6469591,68.5729,,11.5471
105.6596038,67.9504,,12.1696
105.671638,67.191,,12.929
105.6884878,66.3874,,13.7326
105.7001729,65.5952,,14.5248
105.712719,64.8577,,15.2623
105.7248559,64.208,,15.912
105.7410669,63.653,,16.467
105.753418,62.9411,,17.1789
105.7657359,62.7146,,17.4054
105.778084,62.5353,,17.5847
105.790309,62.319,,17.801
105.806658,62.0907,,18.0293
105.8189769,61.8406,,18.2794
105.8313551,61.5769,,18.5431
105.843936,61.3554,,18.7646
105.8598599,61.2183,,18.9017
105.8723919,61.2156,,18.9044
